filename|text|speaker
alba/3866.wav|No one wants to go through these things.|alba
alba/2283.wav|The agency, he said, was already working with the Scottish Landowners Federation on research into attitudes to housing.|alba
alba/1095.wav|All this was my fault.|alba
alba/1_421.wav|I read that to the players.|alba
alba/2_279.wav|There is an illegal regime in Zimbabwe.|alba
alba/2577.wav|It adds a further doubt in the mind of the nervous consumer.|alba
alba/699.wav|It looks like it's come from his leg, but.|alba
alba/258.wav|It is expected they will come in from next April.|alba
alba/2182.wav|Yet he remains confident enough.|alba
alba/800.wav|They are resilient.|alba
alba/1_385.wav|I had come back from London.|alba
alba/2356.wav|Thankfully, we are now starting to get some consistency.|alba
alba/3564.wav|They had registered the Rangers players to save them undertaking the exercise.|alba
alba/460.wav|The prospect of further upheaval is a serious concern.|alba
alba/3978.wav|I know it is difficult when you are so far ahead, but the concentration must be maintained.|alba
alba/923.wav|Whatever we are asking for differs in no way.|alba
alba/2260.wav|The document argues that culture is at the heart of Scottish society.|alba
alba/2769.wav|He did, and he missed.|alba
alba/1469.wav|I believe the decision to come out here was justified.|alba
alba/4012.wav|We try to put on as competitive a race as possible.|alba
alba/1286.wav|We had so many good chances to score and yet we didn't get a goal.|alba
alba/2697.wav|There has been no decision yet on that.|alba
alba/2_386.wav|Joanne is happily writing away.|alba
alba/3880.wav|Dundee were the better side, especially in the second-half.|alba
alba/121.wav|There is also a perception that there is nothing we can do about it.|alba
alba/2049.wav|He is now back in Britain.|alba
alba/1981.wav|I shall not be joining him in this.|alba
alba/1381.wav|If we do make it then we have deserved to do so.|alba
alba/2352.wav|She was killed and her body was never found.|alba
alba/1082.wav|The project will need the backing of the Scottish Executive if it is to go ahead.|alba
alba/2_221.wav|There was only one hole in it.|alba
alba/3733.wav|You think he's not listening to you.|alba
alba/3005.wav|There will be exceptions.|alba
alba/1705.wav|If Scotland  can lead the way, it may be an example they can follow.|alba
alba/2804.wav|He is now the youngest player ever to win the Grand Slam.|alba
alba/2904.wav|I am a wealthy person.|alba
alba/2290.wav|You can't do any more damage to the pitch.|alba
alba/1_144.wav|I thought we worked hard in defence.|alba
alba/2316.wav|His family are at his bedside.|alba
alba/3282.wav|It is not easy.|alba
alba/1932.wav|I will support the Bank of England in the difficult decisions it has made.|alba
alba/3792.wav|All contractual matters are private and there will be no comment until the drivers are announced.|alba
alba/1_208.wav|Is that right?|alba
alba/349.wav|I feel very sad that these people have lost their lives.|alba
alba/1_149.wav|They would not make up their minds.|alba
alba/3045.wav|Some are genuine.|alba
alba/2903.wav|He was very popular.|alba
alba/2_402.wav|So what message is that?|alba
alba/1224.wav|She said the family had no doubts about agreeing to the treatment.|alba
alba/2_375.wav|My husband was angry.|alba
alba/1010.wav|And the winners were.|alba
alba/1952.wav|Fighting in a city is probably the most complex environment for military operations.|alba
alba/038.wav|Rita was still smiling when she said to the waiter, Sir, as a matter of fact, that small prize is first rate!|alba
alba/1_406.wav|It still has an effect.|alba
alba/2491.wav|Context is also very important.|alba
alba/2487.wav|It's not covered by the insurance.|alba
alba/164.wav|It's not easy playing in that kind of weather, even for an Australian.|alba
alba/1_286.wav|The cost of war is more than that.|alba
alba/3359.wav|Business is not meant to be conducted within the confines of this club.|alba
alba/2267.wav|We owe it to the public of Strathclyde.|alba
alba/2320.wav|I don't know why she is not here.|alba
alba/945.wav|We've got to get the show on the road.|alba
alba/3594.wav|We are still in talks and, hopefully, they will continue.|alba
alba/1399.wav|That alibi is now gone.|alba
alba/406.wav|Unison also called for extra money to be made available to finance the provision of information under the act, which it said was not being provided by the Scottish Executive.|alba
alba/1_255.wav|It is a matter of clarity.|alba
alba/2_331.wav|The growing self-belief is evident.|alba
alba/607.wav|You might get a novelist to work for the love of it, but not a stage manager.|alba
alba/2_138.wav|No, we had nothing to do with the Jews.|alba
alba/1656.wav|I asked him if he wanted to come off, or go for his hat trick.|alba
alba/1927.wav|We knew they had been heading that way.|alba
alba/2_346.wav|The real problem is the Usher Hall.|alba
alba/644.wav|I have nothing to regret.|alba
alba/1489.wav|I am happy to play for Aberdeen.|alba
alba/535.wav|It sounded as if it might well be tragic.|alba
alba/2343.wav|It may be argued.|alba
alba/3288.wav|We do not expect any decision before Wednesday.|alba
alba/701.wav|I thought we had the lion's share of the game.|alba
alba/1167.wav|Millions of motorists have to get used to a fuel they didn't know existed until yesterday.|alba
alba/3073.wav|I knew the course was playing very difficult.|alba
alba/2706.wav|I don't think there is a greater achievement than that.|alba
alba/1808.wav|It took the first group four and a half hours?|alba
alba/4029.wav|And the children are also introduced to playing in ensemble.|alba
alba/1062.wav|She was planning to open one.|alba
alba/2751.wav|The grieving couple were staying with relatives.|alba
alba/1162.wav|We were afraid.|alba
alba/1439.wav|It is about time this type of study was made a priority.|alba
alba/1296.wav|The feeling is now one of anguish.|alba
alba/2418.wav|He was handed over by the parents to social workers for a four-week assessment and not given back.|alba
alba/2365.wav|He did and we should.|alba
alba/3426.wav|It was a cruel way to lose.|alba
alba/1_283.wav|They were just going in from everywhere.|alba
alba/1342.wav|I thought we were the better side in the first half and were unlucky to be a goal down.|alba
alba/1_343.wav|It really doesn't make a difference to me.|alba
alba/1_058.wav|This is hardly a promising start.|alba
alba/2858.wav|They are just confused.|alba
alba/1_257.wav|Crucially, though, the conversion was missed.|alba
alba/3446.wav|He will need to be prepared for a higher public profile.|alba
alba/132.wav|It had all got too much.|alba
alba/723.wav|We believe that fuel taxes should be lower.|alba
alba/067.wav|Discussions continue and they are likely to continue into next week.|alba
alba/1_335.wav|Shocking it was.|alba
alba/2197.wav|He left the hospital without receiving any medication.|alba
alba/1_363.wav|Many referees are on a hiding to nothing.|alba
alba/3074.wav|Dundee had won again.|alba
alba/1_039.wav|I always get a hammering there.|alba
alba/3901.wav|I realise the situation with Rangers, and a lot of people think the league is over, and they think they have won the league.|alba
alba/716.wav|For who are we to take away the dreams of children?|alba
alba/668.wav|That is not, however, the case.|alba
alba/2385.wav|I have never been excited like this before.|alba
alba/829.wav|I got off to a flier last year and tried to maintain it and didn't.|alba
alba/094.wav|It's hard to know what all this inventiveness is saying.|alba
alba/3284.wav|That certainly wasn't the motive in doing the research in the first place.|alba
alba/354.wav|So she did.|alba
alba/3475.wav|Clearly the integrity of competitions is paramount.|alba
alba/2424.wav|Most certainly King is among them.|alba
alba/3488.wav|It is going to be four days of hard work.|alba
alba/1990.wav|There was a hole in it.|alba
alba/3606.wav|Far more so than they were in the campaign.|alba
alba/722.wav|I haven't been treated like that.|alba
alba/1249.wav|It was chaos.|alba
alba/1641.wav|Playing for the Lions is unique.|alba
alba/431.wav|We had feared that it would be ligament damage, which would have meant he would have been out for a lot longer.|alba
alba/564.wav|One is investment, one is reform.|alba
alba/2_335.wav|Sub Not Used, McPhee.|alba
alba/2_269.wav|Mr. Mason could not be contacted.|alba
alba/1_098.wav|It was exactly four months away.|alba
alba/916.wav|I don't want to do too much.|alba
alba/2_382.wav|What can we say?|alba
alba/919.wav|He offered a very different approach.|alba
alba/1679.wav|But it may be that he will be free to help prepare the squad for the real thing, in September.|alba
alba/1126.wav|Broomfield was the centre of the town.|alba
alba/3794.wav|I don't know the nature of the illness.|alba
alba/1917.wav|We would always investigate the matter.|alba
alba/551.wav|It took about five or six hours.|alba
alba/697.wav|There is absolutely no evidence to suggest he was guilty.|alba
alba/1943.wav|I see no problem in discussing it here, but it is not really a matter for Government.|alba
alba/869.wav|It will take time.|alba
alba/1369.wav|We must have also been told that we must play in the afternoon when we will not have a full house.|alba
alba/1348.wav|But we will just have to put it behind us and get on with it.|alba
alba/1161.wav|Things have changed since then, but you know what?|alba
alba/1256.wav|This is not a time for pretty football.|alba
alba/1902.wav|But nothing is as it seems.|alba
alba/3399.wav|There is no reason for me not to come back and everyone should know this.|alba
alba/2189.wav|All they need now is the entertainment licence.|alba
alba/2827.wav|Running that was not difficult.|alba
alba/2106.wav|He has to learn.|alba
alba/139.wav|The situation is becoming catastrophic in Albania.|alba
alba/2843.wav|But these are just two of the most obvious difficulties inherited by the new chairman of the Scottish Arts Council.|alba
alba/3659.wav|There is a deal.|alba
alba/3719.wav|We said, this is it, this time.|alba
alba/2122.wav|This is an attack on farmers as well as the whisky industry.|alba
alba/3668.wav|However, he had not yet been charged in connection with the robbery.|alba
alba/1341.wav|It was perfectly normal conversation.|alba
alba/597.wav|I invested in the lot with most of my investment put in between April and June last year.|alba
alba/4036.wav|I really do want to play in this tournament again.|alba
alba/875.wav|He's been in Dr Who, played with the Royal National Theatre, all that stuff.|alba
alba/569.wav|We think that this is not in the interests of the patients who will be using the hospital.|alba
alba/1912.wav|Musically her mind is so open that doesn't really matter.|alba
alba/3135.wav|We are overjoyed.|alba
alba/180.wav|That is now a matter entrusted entirely to the parole board.|alba
alba/2066.wav|It is not too far from Edinburgh to Glasgow.|alba
alba/1228.wav|However, the board said there was a link between two of the three cases.|alba
alba/1718.wav|The time limit for those at liberty is a year and a day.|alba
alba/2381.wav|This was a very serious assault.|alba
alba/616.wav|At the moment, Scotland is more like a colony of a Governor General.|alba
alba/2650.wav|Henry McLeish is, and always has been, addicted to football.|alba
alba/1_060.wav|It is an important step forward.|alba
alba/1598.wav|This is not a European Army.|alba
alba/841.wav|I'm so happy that she did.|alba
alba/1937.wav|It was largely ineffective for two reasons.|alba
alba/1_036.wav|I am really ready for it now.|alba
alba/325.wav|Now the public sector Unison is set to put its weight behind the demand for change.|alba
alba/633.wav|Watch out for it appearing.|alba
alba/441.wav|The money is within the total allocation.|alba
alba/1901.wav|That's the only scenario that makes sense to me.|alba
alba/2010.wav|I hope the foundation will be laid for maintaining and enhancing the network.|alba
alba/1234.wav|It is one of those things and, hopefully, we will get back up again.|alba
alba/3504.wav|We were very fortunate to hold on in the end.|alba
alba/2686.wav|A deadline is still essential.|alba
alba/1_358.wav|Not in this production he doesn't.|alba
alba/3600.wav|I have never taken issue with the government at all over the need for a military build-up.|alba
alba/020.wav|Many complicated ideas about the rainbow have been formed.|alba
alba/2_381.wav|It's the performance we want.|alba
alba/3542.wav|Everyone here has a gun, and they know how to use them.|alba
alba/3971.wav|I used to be a drug dealer.|alba
alba/1_331.wav|It was an accident.|alba
alba/2209.wav|I am a racing driver and it is my life to do this.|alba
alba/2514.wav|For the good of Dundee United, we don't think that it was appropriate for him to do so.|alba
alba/3225.wav|We are absolutely desperate to get back in there.|alba
alba/2258.wav|I was living with my mum.|alba
alba/341.wav|What's the best thing to do?|alba
alba/2552.wav|Players don't come to them for the money.|alba
alba/828.wav|So was the defending.|alba
alba/2608.wav|It looks like the people are really determined to have their say.|alba
alba/1536.wav|The city has already lost too many of these.|alba
alba/1242.wav|It shows a contempt by him for the industry.|alba
alba/3545.wav|This is only the beginning.|alba
alba/140.wav|This is a very exciting discovery.|alba
alba/3842.wav|He expressed a desire to see the meeting become an annual event.|alba
alba/1316.wav|How many cases have there been?|alba
alba/2716.wav|Whether there is substance behind it remains to be seen.|alba
alba/1781.wav|That was the lesson to be learned from the European Championships.|alba
alba/695.wav|I never see it as an issue.|alba
alba/1102.wav|The money will be raised from the market in two ways.|alba
alba/4023.wav|He said it was too early to call a public inquiry.|alba
alba/189.wav|I was absolutely dismayed by these remarks.|alba
alba/1451.wav|He wants me to play.|alba
alba/781.wav|To lose one official would have been unfortunate.|alba
alba/1_165.wav|She has the biggest part.|alba
alba/1365.wav|There is going to be a lot of violence.|alba
alba/2_315.wav|We certainly hope we have been successful.|alba
alba/588.wav|You have to wonder why.|alba
alba/2511.wav|They live in a very structured environment.|alba
alba/3709.wav|The deal was never made.|alba
alba/2688.wav|Didn't have the courtesy to wait for the star turn.|alba
alba/405.wav|Local authorities and bus companies are being encouraged to work together to deliver high quality services, she said.|alba
alba/823.wav|The criticism of Berti has been a joke.|alba
alba/2781.wav|The ball can be casually played out by the side of the foot.|alba
alba/975.wav|Covering this festival was something we had to do.|alba
alba/3840.wav|So - that is what you do.|alba
alba/1785.wav|We were sick of the sight of one another.|alba
alba/1492.wav|I'm disappointed for Martin.|alba
alba/3819.wav|First Minister Donald Dewar will respond.|alba
alba/418.wav|Any decision about that will be taken by West of Scotland Water.|alba
alba/3767.wav|What if anything is to happen to these players now?|alba
alba/2301.wav|She also accused the Scottish Executive of dealing with the matter in secrecy.|alba
alba/3931.wav|They were interviewed and warned against any repetition of their actions.|alba
alba/2936.wav|Would that have reminded them of the Falklands?|alba
alba/2166.wav|The ball is firmly at their feet.|alba
alba/2229.wav|That is why it was a manifesto commitment in the last election.|alba
alba/3555.wav|I am not ready for Lennox Lewis.|alba
alba/3511.wav|I really just do not need them.|alba
alba/495.wav|I have been in New York and not seen the sky.|alba
alba/2259.wav|It would be unlikely to be the west coast of Scotland because of its concentration of fish farms.|alba
alba/2691.wav|They usually do.|alba
alba/3258.wav|I would definitely say the training is worthwhile.|alba
alba/2062.wav|A review of the situation is scheduled to take place in May.|alba
alba/044.wav|Come over here and join me, a voice said, he looked around and saw Scott, staggering towards him.|alba
alba/2_039.wav|There are no winners and losers.|alba
alba/1_249.wav|Indeed, they are a genre in their own right.|alba
alba/447.wav|He is unable to identify any particular moment he decided he would go for the lot, but his holidays in Scotland became more regular.|alba
alba/1423.wav|There is no way to stay alive.|alba
alba/2965.wav|However, we have only had two games and it is my job to get the team up.|alba
alba/2_036.wav|They haven't got the uniform.|alba
alba/2_172.wav|Now, there was no need for that.|alba
alba/1065.wav|I like this course and it's nice to come into this tournament playing well.|alba
alba/2605.wav|We are good enough to stay in the Premier League.|alba
alba/3441.wav|A week is indeed a long time in this business.|alba
alba/2530.wav|I can understand that.|alba
alba/1309.wav|He did a good job.|alba
alba/1_099.wav|This is a personal decision for me.|alba
alba/1674.wav|John Lambie will tomorrow announce his retirement from management.|alba
alba/1516.wav|We couldn't go very fast.|alba
alba/705.wav|They approached their management, who took it on board.|alba
alba/3708.wav|It will be expensive in the first instance but that is no excuse for not doing it.|alba
alba/1993.wav|The prime minister will have to work hard to allay their fears.|alba
alba/791.wav|I don't see any problem.|alba
alba/368.wav|We have not had reason to.|alba
alba/2555.wav|The Serbian prime minister said the former Yugoslav president would be charged within two months.|alba
alba/1614.wav|All the players are getting to know each other better.|alba
alba/3768.wav|I'll be going back to work tomorrow.|alba
alba/1_387.wav|Which is good news.|alba
alba/3371.wav|I never thought it would come to this.|alba
alba/2_367.wav|It was like a fire bomb.|alba
alba/1_374.wav|I have never gotten over that.|alba
alba/1393.wav|No-one at Perth and Kinross Council was available for comment yesterday.|alba
alba/2_208.wav|Is that such a bad thing?|alba
alba/2_264.wav|Both sides have to step back.|alba
alba/1131.wav|Audiences are much more important than they realise they are.|alba
alba/1823.wav|Everybody is upset about this.|alba
alba/3634.wav|We will stick to our normal game.|alba
alba/1537.wav|We would have to consider our position at that time, as we can't afford to compromise the stadium.|alba
alba/3206.wav|It was just one man.|alba
alba/2_096.wav|These have been strongly denied by him.|alba
alba/3361.wav|He made the flight to Britain entirely of his own accord.|alba
alba/2120.wav|He has been told to rest for four to six weeks, but United are hopeful he will then be able to start working towards reclaiming a first-team place.|alba
alba/1_157.wav|Stay in line.|alba
alba/1246.wav|Because that is what it is.|alba
alba/2876.wav|There are certain things that are special to me.|alba
alba/197.wav|The idea that there was anything improper in the process is ludicrous.|alba
alba/3550.wav|No-one should feel anything but delight on behalf of both of these immigrants.|alba
alba/2_173.wav|And that is very good indeed.|alba
alba/848.wav|Surely the tax-raising capacity of the Scottish Parliament would be exhausted by this one measure alone.|alba
alba/2_356.wav|I thought he was part of the camera.|alba
alba/4016.wav|You can pretty well take it from there.|alba
alba/110.wav|But it has been an amazing experience.|alba
alba/2_179.wav|I will be very happy today.|alba
alba/3578.wav|This advice was accepted by ministers.|alba
alba/1628.wav|Shaun Maloney should also have been in the squad.|alba
alba/776.wav|Only the two other medallists were within half a minute.|alba
alba/562.wav|It is not a road of life.|alba
alba/650.wav|This will be my first title.|alba
alba/619.wav|They shouldn't be on the same day.|alba
alba/2499.wav|It is more difficult, but it is possible.|alba
alba/3277.wav|We are going to New Broomfield to win.|alba
alba/2742.wav|Alex Rowley was put into a job he could not do.|alba
alba/2729.wav|For an hour of our game, they were not very dangerous at all.|alba
alba/3421.wav|We constantly have to ask them to turn it down.|alba
alba/309.wav|The players have to look at themselves.|alba
alba/943.wav|Yesterday, it was to fight for his political life.|alba
alba/1692.wav|We felt it was sufficient.|alba
alba/1_269.wav|Is this back to normal?|alba
alba/2_044.wav|It's like watching a disaster movie unfold.|alba
alba/1120.wav|There will be a lot less money around.|alba
alba/1_322.wav|It has to be now.|alba
alba/3818.wav|Capital gains tax is also being reduced.|alba
alba/1_366.wav|People like to talk about these things.|alba
alba/649.wav|I could have played them with other people.|alba
alba/2_097.wav|We have worked well with them for years.|alba
alba/3536.wav|But everyone is in this together.|alba
alba/2728.wav|His opposite number will remember little about his involvement.|alba
alba/353.wav|Since then, the steamer has not been far from the headlines.|alba
alba/1_200.wav|Can he do it?|alba
alba/717.wav|It was all relative.|alba
alba/3934.wav|But they do it, which has to be admired.|alba
alba/2595.wav|The interest was obviously a boost to my confidence.|alba
alba/2265.wav|But there are always professional and personal reasons.|alba
alba/226.wav|Does anyone seriously think it has nothing to do with the policies of this government?|alba
alba/1876.wav|To meet the requirement to meet the Health and Safety Executive requirements, the funds will be there.|alba
alba/1070.wav|Labour was elected to invest in health, education, and pensions.|alba
alba/1261.wav|It was impossible to take them.|alba
alba/2394.wav|It will go back to the Lords and we will see what happens.|alba
alba/2416.wav|It's always been done on a voluntary basis.|alba
alba/595.wav|That was the context of his remarks.|alba
alba/3468.wav|We were looking for a base.|alba
alba/2235.wav|The fires that used to keep going on - we had the fire department out three times.|alba
alba/3725.wav|We even wear the clothes, and Hollywood is making the movies again.|alba
alba/3966.wav|There was no need for this to happen.|alba
alba/777.wav|Many asylum seekers are too terrified to come out of their houses.|alba
alba/1156.wav|Maybe the one after that or maybe the one after that would be the time, was his opinion.|alba
alba/330.wav|Reasons for running were closely linked with emotional and relationship issues within families.|alba
alba/2914.wav|Open the door, open the door.|alba
alba/3685.wav|The Bridge is now being considered as a world heritage site.|alba
alba/1_238.wav|He's a good guy to watch.|alba
alba/2_130.wav|But look at him now.|alba
alba/3117.wav|All round, he is a very good player.|alba
alba/2_391.wav|I think he is a wonderful playwright.|alba
alba/1078.wav|There will be no further warnings.|alba
alba/2715.wav|Low pay is endemic in the Scottish health service.|alba
alba/3852.wav|I'll have to go away and look at it.|alba
alba/946.wav|The other royal visitors were the Prince of Wales, the Princess Royal, the Duke of Edinburgh, the Duke of York and the Earl of Wessex.|alba
alba/2_152.wav|They were very unfair to him.|alba
alba/2767.wav|All it needed was new blood.|alba
alba/2_327.wav|Today she has been released.|alba
alba/855.wav|We have been preparing for this for two years.|alba
alba/3338.wav|No, they have not.|alba
alba/1225.wav|They were the best team, but unlucky in the end.|alba
alba/674.wav|I can't remember that.|alba
alba/1_306.wav|I don't know what went wrong.|alba
alba/1_412.wav|It was great!|alba
alba/3992.wav|That could happen to them.|alba
alba/207.wav|The perception in Australia is that the county championship is improving year-on-year.|alba
alba/2317.wav|Appearances can be deceptive.|alba
alba/2354.wav|I do not believe them to be a seller.|alba
alba/2582.wav|It is not good enough.|alba
alba/1206.wav|I was a local hero.|alba
alba/253.wav|Headteachers want their pupils to conform.|alba
alba/1_341.wav|My ambitions are still with football.|alba
alba/1_398.wav|It requires a wider team.|alba
alba/2860.wav|The president will not be removed from office.|alba
alba/3170.wav|Everybody knew it.|alba
alba/1_171.wav|There are no second chances.|alba
alba/2005.wav|Then we get underneath the skin of the relationship.|alba
alba/2276.wav|There is a big appetite for western music in the major cities.|alba
alba/2380.wav|I have a dream.|alba
alba/2023.wav|All my attention is on the Surrey match.|alba
alba/3748.wav|We need a striker and are still looking around.|alba
alba/728.wav|Our fans have been marvellous.|alba
alba/530.wav|In Scotland that is the case.|alba
alba/598.wav|This story is just going on and on.|alba
alba/864.wav|It doesn't make me feel any better.|alba
alba/1080.wav|So then, of course, they wanted to do more.|alba
alba/2_062.wav|I'd already had them all.|alba
alba/2610.wav|We should rebel against it before it is too late.|alba
alba/3215.wav|Is all this really a sacking case?|alba
alba/2059.wav|It's hard to put into words.|alba
alba/1_034.wav|That's what is important.|alba
alba/2816.wav|They were much more direct.|alba
alba/1265.wav|Few civilians are prepared to talk to the authorities.|alba
alba/2779.wav|There is no internal party appeal.|alba
alba/883.wav|That is the difference between us and them.|alba
alba/2681.wav|The Olympic committee should be ashamed of themselves.|alba
alba/2587.wav|It is all to do with the coaching.|alba
alba/1210.wav|There have been many different people, but really he is the company.|alba
alba/2_087.wav|He is very sensitive.|alba
alba/1509.wav|The following year announced he was getting a divorce.|alba
alba/2569.wav|Women should expect to feel safe and comfortable in the Scottish legal system.|alba
alba/3907.wav|New York is expected to come to a standstill.|alba
alba/434.wav|He is at the top of his game just now and the strongest Scottish defender around at the moment.|alba
alba/3168.wav|He deserves a top team.|alba
alba/3237.wav|It is desperately necessary.|alba
alba/2183.wav|So it was good that he was in position to help others.|alba
alba/1836.wav|I have no reason to suppose that anything has changed.|alba
alba/1488.wav|This is wrong.|alba
alba/2300.wav|They are not in the frame of mind to be forgiving.|alba
alba/589.wav|If people are trying to chat with me, it's impossible to get information about a product.|alba
alba/2359.wav|It was rather a distorted image of Islam.|alba
alba/1667.wav|Balakov, too, had his moments.|alba
alba/3528.wav|That is where the players will capitalise.|alba
alba/2622.wav|Well, he should know.|alba
alba/1360.wav|We still need to assess the impact of this legislation to see what the implications may be.|alba
alba/3142.wav|Our life was pretty restricted by dialysis.|alba
alba/3553.wav|It is anything but.|alba
alba/1457.wav|I suppose it is a bit like playing football in Scotland.|alba
alba/2441.wav|I really don't know what is going to happen.|alba
alba/2_400.wav|He is a record-breaker.|alba
alba/317.wav|The choice is excellent and the prices are very good.|alba
alba/1_288.wav|I'm just looking to have a rest.|alba
alba/2664.wav|We are not used to some of the things they did in the first leg.|alba
alba/2091.wav|The cold war is over.|alba
alba/1_117.wav|It's my delight on a shiny night.|alba
alba/2135.wav|Accuracy is crucial and failure and misjudgment are catastrophic.|alba
alba/2110.wav|We will definitely be running a stage on the Friday evening in Leith.|alba
alba/2_415.wav|That has to be the way ahead.|alba
alba/2251.wav|It runs in cycles.|alba
alba/1863.wav|I'm just going to hit the shot.|alba
alba/3188.wav|They have some very good players based in Europe.|alba
alba/3040.wav|They are doing a really good job of entertaining us.|alba
alba/1258.wav|You have been happy.|alba
alba/3175.wav|He is well known by some of our players.|alba
alba/2872.wav|This is in the same area of compensation.|alba
alba/2_210.wav|Family comes first.|alba
alba/501.wav|Without them, it certainly would be devalued.|alba
alba/2200.wav|The go-ahead was expected from then Scottish Secretary Donald Dewar last December.|alba
alba/2625.wav|The research was my life.|alba
alba/3601.wav|I was not suited to it.|alba
alba/3770.wav|I am disappointed, but not defeated.|alba
alba/1364.wav|It will lead to people going over the top.|alba
alba/2_407.wav|Sacking John Redwood is a disaster.|alba
alba/2318.wav|Nothing can be taken for granted.|alba
alba/2985.wav|School became so difficult for her that her parents reverted to teaching her at home.|alba
alba/097.wav|He said he had contacted the procurator-fiscal's office and made a formal report to the police.|alba
alba/913.wav|You wouldn't believe it.|alba
alba/2364.wav|That it was such a compelling contest is down to their contribution rather than the lacklustre display from the Brazilians.|alba
alba/394.wav|They have given them something to aspire to.|alba
alba/2801.wav|It got no better.|alba
alba/1424.wav|That is my aim - to be in with a chance on Sunday night.|alba
alba/1577.wav|It is also an excuse to get your money.|alba
alba/2347.wav|Historically, we have accepted patients from Carstairs in the past and we are continuing to do so.|alba
alba/084.wav|Paul McCartney has given his home city a performing arts centre.|alba
alba/1_323.wav|We call it marriage.|alba
alba/3454.wav|After that, proceedings could take four months.|alba
alba/319.wav|A wide range of restrictions are in place.|alba
alba/727.wav|The boy was in a stable condition last night at the Royal Hospital for Sick Children.|alba
alba/1_350.wav|It should be easy.|alba
alba/2_197.wav|There is nothing new about this arrangement.|alba
alba/2735.wav|I wasn't aware of that but it really makes no difference.|alba
alba/2502.wav|There is a positive dynamic.|alba
alba/1811.wav|It has been very refreshing to have him around on the team.|alba
alba/3037.wav|They were celebrating Scottish football.|alba
alba/1978.wav|This information is way beyond their years.|alba
alba/2030.wav|I feel it is important for him to carry himself with dignity and grace.|alba
alba/4010.wav|Better the devil we know, he argues.|alba
alba/1595.wav|He is what we need at the centre of the defence.|alba
alba/2232.wav|Yes, it helps to have a girlfriend who has been involved in sport at the highest level.|alba
alba/2_380.wav|Two charges of threatening crew members were dropped.|alba
alba/032.wav|After dinner, father will often sit down and read the paper, relaxing as his belly grows bigger and fatter.|alba
alba/1_103.wav|I am not happy with proposals for widows.|alba
alba/1_239.wav|It was good to work with them.|alba
alba/3339.wav|I'll tell you one thing.|alba
alba/389.wav|Finally, Lady Archer was asked if it had been difficult to concentrate on work.|alba
alba/1562.wav|We have not given up.|alba
alba/2113.wav|So many of the division two teams play from the heart.|alba
alba/3476.wav|We have nothing to prove to anyone and we have nothing to lose.|alba
alba/1710.wav|So are we.|alba
alba/2_361.wav|But it was fun.|alba
alba/1013.wav|The difference in criteria in Scotland and England is part of the reason for the disparity in treatment.|alba
alba/2_300.wav|Let's hope he becomes a natural leader.|alba
alba/603.wav|The Farmer couldn't contain his jealousy.|alba
alba/2176.wav|This is a crucial area for us and we are determined to keep on top of the situation.|alba
alba/3802.wav|The two are not exclusive.|alba
alba/2297.wav|A review of the system will be a priority.|alba
alba/2_193.wav|The trick is not to panic.|alba
alba/2745.wav|It's always a great atmosphere.|alba
alba/1_395.wav|Who is running football in this country?|alba
alba/2789.wav|See for yourself.|alba
alba/2_241.wav|What is the use of living like this?|alba
alba/3762.wav|If they continue with this position, they are going against the unanimous decision of the European Commission.|alba
alba/3127.wav|It was a very difficult period.|alba
alba/413.wav|It does not work that way in Scottish football.|alba
alba/2_085.wav|We just have to wait.|alba
alba/1_312.wav|They are worried about that.|alba
alba/1711.wav|I am not a threat to coaches.|alba
alba/1285.wav|I've never had problems with any football managers.|alba
alba/652.wav|Keep things in perspective.|alba
alba/3777.wav|They were not even all there.|alba
alba/1_182.wav|That is the sensible outcome.|alba
alba/3596.wav|Doing so is only worthwhile sometimes.|alba
alba/2922.wav|I have spoken to him on a daily basis and that is not the case.|alba
alba/1640.wav|However, there is great potential in this right.|alba
alba/1_050.wav|Yes it does.|alba
alba/1_394.wav|British officials said they could not say.|alba
alba/928.wav|Now we are looking to get even better.|alba
alba/400.wav|It is the culmination of more than a year-and-a-half of development on the show.|alba
alba/1502.wav|We were in agony.|alba
alba/1416.wav|It is not, however, a threat to global security so far.|alba
alba/1110.wav|Sufferers seeking conventional treatment may be offered a range of drugs.|alba
alba/1238.wav|It reveals the commissioner has found against him in the original complaint.|alba
alba/1525.wav|The MoD has given no explanation for the delay in announcing the successful bidders for the contract.|alba
alba/543.wav|It is just an unfortunate incident.|alba
alba/2095.wav|We are very, very confident.|alba
alba/1168.wav|And the message is always positive.|alba
alba/851.wav|I attended the Royal High School in Edinburgh.|alba
alba/2770.wav|Their conditions were described as serious but stable.|alba
alba/1_222.wav|It is just great to be involved.|alba
alba/245.wav|The idea became interesting.|alba
alba/467.wav|How much bigger can you get?|alba
alba/2_075.wav|I wonder where they learned that?|alba
alba/2921.wav|I didn't know he had that side to him.|alba
alba/2188.wav|So in that way the child is very much a victim.|alba
alba/3134.wav|I think we have a lot of advantages.|alba
alba/1243.wav|We had a visitor who put all our problems in the shade.|alba
alba/3053.wav|There was no obvious solution.|alba
alba/1940.wav|I had a very musical upbringing.|alba
alba/931.wav|It raises the edge.|alba
alba/949.wav|This would be in tune with the council's social inclusion policy.|alba
alba/1138.wav|People are dying as we speak.|alba
alba/2_053.wav|Life has to go on.|alba
alba/1466.wav|Even so, this proportion is much lower than in some of our main industrial competitors.|alba
